iotkey,tripid,tripstarttime,tripendtime,tripdistance,clat,clon,tripmaxacc,tripmaxacctime
11045_SO55973_222,e3d0e853-ce68-43db-af58-4ab338c776e1,3/10/2009 3:14,3/10/2009 3:27,4.638000008,-33.96207362,151.2152334,10,3/10/2009 3:15
11013_SO74908_222,3f547887-9161-4412-a179-8857d46166e6,3/9/2009 21:48,3/9/2009 21:48,0,44.55031967,-122.9126129,0,3/9/2009 21:48
11086_SO73610_222,5bcbc7ae-c9e1-40f9-8dde-202e282ce850,3/9/2009 16:23,3/9/2009 16:23,0.078000002,34.03116989,-118.4923147,1.799999952,3/9/2009 16:23
11029_SO57294_222,8a1f84ca-caec-4ec1-a063-16046945d456,3/8/2009 21:59,3/8/2009 22:25,8.984000025,-36.75448356,144.2703226,10,3/8/2009 22:20
11074_SO54893_222,637f96f9-7b2f-4944-a268-542d658e1396,3/8/2009 19:57,3/8/2009 21:09,14.95400003,-31.95376098,115.9295481,10,3/8/2009 20:19
11013_SO74908_222,85076133-66ed-486c-b554-6e4393aa9171,3/8/2009 12:17,3/8/2009 12:20,0.854999997,44.54075127,-122.8878532,9.399999619,3/8/2009 12:17
11086_SO73610_222,6bce9cc9-cc1a-4326-9589-c552a384c2fb,3/8/2009 2:15,3/8/2009 2:20,1.519999996,34.02983501,-118.5054658,9.899999619,3/8/2009 2:16
11080_SO60764_222,510bbe72-f9ad-4baa-a429-2c6d2b871550,3/7/2009 1:40,3/7/2009 2:25,10.95500001,-31.95363064,115.8495278,9.899999619,3/7/2009 2:05
11066_SO66656_222,4da9b3e2-aed8-41d8-9162-1b50c354ea3c,3/6/2009 6:24,3/6/2009 7:00,11.798,44.5362534,-122.9292519,10,3/6/2009 6:38
11051_SO74253_222,780c0f7e-0822-4ece-a338-9c421429fcdb,3/5/2009 5:50,3/5/2009 6:05,5.489000022,-26.79802826,153.1311509,10,3/5/2009 6:01
11086_SO73610_222,ca399fbb-2780-47d0-9d69-88eb935c4091,3/5/2009 4:24,3/5/2009 4:24,0,34.02539063,-118.4964981,0,3/5/2009 4:24
11056_SO59194_222,9d7cee38-98e8-4a7c-9234-822d4bd047b6,3/5/2009 3:35,3/5/2009 3:56,6.439000003,-25.27388334,133.7656593,10,3/5/2009 3:40
11013_SO74908_222,a6547b27-36a9-4a2b-82aa-80a1f3a0d4fa,3/4/2009 9:45,3/4/2009 9:45,0,44.56164932,-122.9142914,0,3/4/2009 9:45
11051_SO74253_222,6564666e-09aa-409a-859e-dc009beeab27,3/2/2009 10:04,3/2/2009 10:14,2.279999996,-26.80608103,153.1400723,9.899999619,3/2/2009 10:08
11066_SO66656_222,123f2faf-d609-4c55-92d4-103f09f369ad,3/2/2009 5:39,3/2/2009 6:04,8.811000014,44.5391179,-122.9006505,10,3/2/2009 6:04
11013_SO74908_222,070b4534-f95e-4e49-bf6e-6c0ccad5ce90,3/1/2009 18:39,3/1/2009 18:39,0.117000002,44.55270481,-122.901001,5.599999905,3/1/2009 18:39
11045_SO55973_222,ecd1d4aa-e493-49b5-bf24-6852963cc771,3/1/2009 6:27,3/1/2009 6:45,5.785000024,-33.97752388,151.2320366,9.699999809,3/1/2009 6:29
11074_SO54893_222,b864d8f5-c983-478a-854a-ffae5db0aff3,2/27/2009 19:28,2/27/2009 20:11,14.392,-31.94437308,115.9323898,9.800000191,2/27/2009 19:45
11029_SO57294_222,a4ff373d-9a13-44ed-b9cb-0b3125466bff,2/27/2009 12:58,2/27/2009 13:11,5.661999997,-36.75736613,144.286404,10,2/27/2009 12:59
11086_SO73610_222,3206d991-b0f8-4da3-baad-9c0228ec2f6e,2/27/2009 7:40,2/27/2009 7:45,1.671000011,34.02223534,-118.4766448,9.800000191,2/27/2009 7:44
11013_SO74908_222,aba5d40b-2176-4a19-83ba-8b55d49d491e,2/27/2009 5:52,2/27/2009 5:52,0,44.54069138,-122.8979492,0,2/27/2009 5:52
11066_SO66656_222,22c9d2fe-9cbc-4e0b-9570-f97d3b6dbb78,2/25/2009 10:38,2/25/2009 10:55,5.186000027,44.56573435,-122.9053852,9.899999619,2/25/2009 10:46
11051_SO74253_222,7b4aebee-c8c1-4f38-807f-582e8b6578cc,2/25/2009 0:20,2/25/2009 0:43,6.387000009,-26.81321451,153.1360174,10,2/25/2009 0:21
11056_SO59194_222,9df56294-8052-4c8d-83ca-47f1034ad8b4,2/24/2009 18:49,2/24/2009 18:57,2.446000002,-25.27063611,133.7843798,9.600000381,2/24/2009 18:53
11086_SO73610_222,27f34874-c917-4cb7-b913-1bcc84d8bbf4,2/23/2009 15:20,2/23/2009 15:20,0,34.02923965,-118.4928513,0,2/23/2009 15:20
11013_SO74908_222,e4318414-9137-4177-8a3a-733647b4af58,2/21/2009 23:53,2/21/2009 23:53,0,44.53855133,-122.9126434,0,2/21/2009 23:53
11086_SO73610_222,dc5dc1ab-c111-4d69-81d9-3262abe76746,2/20/2009 1:19,2/20/2009 1:26,2.01799999,34.02460889,-118.4871873,9.699999809,2/20/2009 1:24
11045_SO55973_222,9d9b584d-1eb7-40e2-b91d-5a82edd2b3e4,2/19/2009 18:05,2/19/2009 18:50,11.47900002,-33.96936255,151.2318777,10,2/19/2009 18:43
11029_SO57294_222,6887135f-af23-4849-8a56-f273dd2998e9,2/19/2009 12:02,2/19/2009 12:14,3.361000005,-36.74835613,144.2800466,10,2/19/2009 12:06
11013_SO74908_222,26461c9b-44c5-4a57-ab56-217eee1f09b1,2/19/2009 8:13,2/19/2009 8:17,0.977000006,44.54091908,-122.8982758,9.699999809,2/19/2009 8:14
11056_SO59194_222,cb7df6eb-ce36-4bc4-a979-24b7d732481a,2/19/2009 8:03,2/19/2009 8:21,5.513999987,-25.27222755,133.7730647,10,2/19/2009 8:04
11086_SO73610_222,9e639d2b-6a88-4ac3-9d22-9ae7cc07dc3c,2/19/2009 5:27,2/19/2009 5:27,0,34.03150177,-118.4981995,0,2/19/2009 5:27
11086_SO73610_222,e37fffd4-9ef5-41fd-8eff-65799e9a9b8a,2/18/2009 6:47,2/18/2009 6:51,1.449999996,34.03389608,-118.4945937,9.899999619,2/18/2009 6:50
11074_SO54893_222,9ff21b37-f9c2-4d24-b077-f5683280c288,2/16/2009 22:36,2/17/2009 0:08,12.63300005,-31.96386866,115.9361341,10,2/17/2009 0:04
11086_SO73610_222,295cd4f8-8bb2-44f7-8120-c3d6fbfb50bf,2/16/2009 7:23,2/16/2009 7:23,0,34.01290131,-118.481842,0,2/16/2009 7:23
11066_SO66656_222,a9f36394-f8c6-4d14-8e6c-ebdfa95e6712,2/15/2009 12:59,2/15/2009 13:10,3.775000043,44.52742107,-122.9106799,10,2/15/2009 13:08
11013_SO74908_222,d980ff7b-ab92-47a2-af96-2609dfcf286d,2/15/2009 9:44,2/15/2009 9:53,1.824000014,44.54351514,-122.8869602,9.800000191,2/15/2009 9:47
11080_SO60764_222,0de71272-4b65-408d-8b8d-6af5648e7793,2/15/2009 6:28,2/15/2009 6:44,6.323000016,-31.95499562,115.882993,9.5,2/15/2009 6:36
11013_SO74908_222,e306c704-d40f-4966-b9f1-4958c92257c4,2/14/2009 2:57,2/14/2009 3:00,0.650999997,44.54446389,-122.878575,9.399999619,2/14/2009 2:58
11013_SO74908_222,afd06ad0-ce3a-4f0c-b329-6940c46e4d8e,2/13/2009 12:58,2/13/2009 12:58,0,44.54077911,-122.9004822,0,2/13/2009 12:58
11086_SO73610_222,25073bac-0ca9-4469-b7e5-e5584515f238,2/12/2009 14:06,2/12/2009 14:15,2.962000038,34.03767515,-118.4893191,9.800000191,2/12/2009 14:07
11013_SO74908_222,c02923b8-bb50-4737-b4f3-c6dbb4e33d31,2/11/2009 18:00,2/11/2009 18:03,0.495000008,44.52564601,-122.9087729,9.800000191,2/11/2009 18:02
11051_SO74253_222,e564d1dc-65fd-455e-97ed-fda0a64097f9,2/11/2009 2:49,2/11/2009 2:56,1.498999996,-26.803354,153.1295523,9.300000191,2/11/2009 2:50
11029_SO57294_222,90b6762f-49d6-4ba6-98c0-13ce4e2e7feb,2/11/2009 2:42,2/11/2009 3:39,14.71100004,-36.75318138,144.2814753,9.899999619,2/11/2009 3:36
11056_SO59194_222,1c9606a3-22fb-431c-9d3a-74f115f5fb05,2/10/2009 9:35,2/10/2009 9:42,2.259000003,-25.26999526,133.7944731,9.899999619,2/10/2009 9:35
11013_SO74908_222,df8b8a08-ede5-4e0f-bf40-a6b1bf8d4df4,2/9/2009 18:28,2/9/2009 18:36,1.730000002,44.55043217,-122.8875517,9.699999809,2/9/2009 18:32
11086_SO73610_222,e7450618-a3b3-429a-8e24-e81e1ce902e8,2/9/2009 16:51,2/9/2009 16:56,1.496000003,34.03069115,-118.5011091,9.399999619,2/9/2009 16:52
11045_SO55973_222,be5f2fec-3ba2-4fd0-8e81-03094eb74c91,2/9/2009 12:46,2/9/2009 13:23,12.90900003,-33.97072206,151.2119568,10,2/9/2009 13:05
11086_SO73610_222,f8e6e051-332e-46bc-927a-56b0c7fac495,2/8/2009 23:37,2/8/2009 23:37,0,34.03638077,-118.4967499,0,2/8/2009 23:37
11080_SO60764_222,554d4b82-0eff-4fdd-9f05-6fe65aac1dad,2/8/2009 6:34,2/8/2009 6:55,5.323000005,-31.94921984,115.8630761,10,2/8/2009 6:46
11074_SO54893_222,e7eed6db-1ce9-4c3f-b691-7fb51d0dc6b9,2/8/2009 3:35,2/8/2009 5:01,14.48500004,-31.95425313,115.9335476,10,2/8/2009 3:49
11066_SO66656_222,6e765710-875e-485b-b0b0-ddec7effe660,2/7/2009 11:31,2/7/2009 12:03,12.18600006,44.55441538,-122.9043952,10,2/7/2009 11:35
11086_SO73610_222,01f7859f-e275-4608-9747-5257dd8f69e1,2/6/2009 12:08,2/6/2009 12:11,1.050999999,34.02171707,-118.4878143,10,2/6/2009 12:09
11013_SO74908_222,8ebd78b2-d6f5-4659-8d2a-fa7dc1a0ecbd,2/5/2009 21:23,2/5/2009 21:23,0,44.55104828,-122.9028931,0,2/5/2009 21:23
11086_SO73610_222,83b6e892-ee98-4408-883e-f6b508c71983,2/5/2009 4:34,2/5/2009 4:34,0,34.02120972,-118.5068283,0,2/5/2009 4:34
11051_SO74253_222,ae76ef89-4fa8-4f4a-bf5f-7a3049aa70a7,2/4/2009 11:59,2/4/2009 12:01,0.892000001,-26.80867635,153.1288429,9.600000381,2/4/2009 12:01
11013_SO74908_222,31f5f53f-c14a-43fe-8c5f-6a0702a348c2,2/3/2009 14:21,2/3/2009 14:21,0,44.55522919,-122.885437,0,2/3/2009 14:21
11045_SO55973_222,090e0671-f975-485e-ac29-f0d78306f8fe,2/2/2009 20:01,2/2/2009 20:36,9.673000023,-33.97708214,151.2259586,10,2/2/2009 20:23
11074_SO54893_222,7ca93f4f-4463-48e2-a2de-8b0764efa88c,2/2/2009 9:25,2/2/2009 11:42,20.12500005,-31.95847411,115.9342519,10,2/2/2009 9:56
11066_SO66656_222,b41a3522-1464-42b5-9f92-ea7cd82eb006,2/2/2009 7:57,2/2/2009 8:27,9.006000042,44.541461,-122.9306192,10,2/2/2009 8:05
11029_SO57294_222,cb6d59ed-6009-4d61-abd6-12e6f2757e74,2/2/2009 2:08,2/2/2009 2:31,5.349000023,-36.75000154,144.2735655,10,2/2/2009 2:21
11086_SO73610_222,115ac7c8-1250-4a67-95b1-1a3f3d79af0d,2/1/2009 0:42,2/1/2009 0:42,0.068000004,34.04137675,-118.4851227,8.399999619,2/1/2009 0:42
11086_SO73610_222,479e1157-50ca-4f9c-aae1-4dbff5d2f43f,1/31/2009 12:27,1/31/2009 12:30,1.043000005,34.02018062,-118.5037318,7.5,1/31/2009 12:29
11086_SO73610_222,cfa61753-54cf-4dd4-942d-128a534ba666,1/29/2009 19:33,1/29/2009 19:33,0,34.03739166,-118.4915619,0,1/29/2009 19:33
11086_SO73610_222,3165ba4d-d305-4af5-8b8f-8546177b95bb,1/28/2009 20:06,1/28/2009 20:06,0,34.01264191,-118.4960022,0,1/28/2009 20:06
11051_SO74253_222,6b5a765b-34a1-4373-818c-0d8217f6b35c,1/28/2009 10:20,1/28/2009 10:48,6.118000054,-26.81308785,153.1233704,9.899999619,1/28/2009 10:28
11013_SO74908_222,9f7aea98-0e85-4a96-9e2c-df557921f073,1/28/2009 8:37,1/28/2009 8:39,0.365000006,44.55499297,-122.8943282,8.199999809,1/28/2009 8:39
11086_SO73610_222,27705b01-e12d-4c10-9d19-1b743214a37a,1/28/2009 3:35,1/28/2009 3:35,0,34.02706146,-118.4980087,0,1/28/2009 3:35
11086_SO73610_222,641c6014-f33d-488e-801a-ae35e0bf5344,1/26/2009 18:18,1/26/2009 18:20,0.492000002,34.02929645,-118.4900233,9.600000381,1/26/2009 18:20
11080_SO60764_222,3591156b-ef75-4e1d-98c8-f0a1f370a7e0,1/26/2009 15:12,1/26/2009 15:32,5.422000013,-31.9448527,115.8633505,10,1/26/2009 15:18
11074_SO54893_222,09f842fe-adc6-4d53-b8ee-351ce62a10bb,1/26/2009 14:01,1/26/2009 15:03,14.07000006,-31.95976137,115.9337232,10,1/26/2009 14:50
11013_SO74908_222,dd44f02a-5edb-4cd5-9c64-4e183e692af4,1/26/2009 1:21,1/26/2009 1:21,0,44.53480148,-122.8979797,0,1/26/2009 1:21
11056_SO59194_222,e7a2771f-3859-4974-bd82-969ecf5ed927,1/24/2009 17:15,1/24/2009 17:15,0.101,-25.25990041,133.7892965,6,1/24/2009 17:15
11013_SO74908_222,4195cd97-8f79-41e7-8edc-3da60c315caf,1/24/2009 3:25,1/24/2009 3:25,0,44.55035019,-122.8843384,0,1/24/2009 3:25
11029_SO57294_222,2ab41054-e768-4ea8-b2c5-185650cc8c61,1/23/2009 8:30,1/23/2009 10:03,14.58600004,-36.73061648,144.2711378,10,1/23/2009 9:25
11013_SO74908_222,904e3f49-b9d1-4695-9b42-1d80287c398b,1/22/2009 8:27,1/22/2009 8:27,0,44.52172089,-122.9070129,0,1/22/2009 8:27
11045_SO55973_222,8b9a7ecc-c3b8-48ba-a125-ab0ba1181cfb,1/22/2009 2:21,1/22/2009 3:10,10.38900004,-33.95912698,151.2123994,10,1/22/2009 2:53
11066_SO66656_222,4049ee11-5f82-4cdd-8e86-a27773a67399,1/21/2009 18:37,1/21/2009 18:58,6.701999972,44.53338142,-122.8962551,9.800000191,1/21/2009 18:53
11051_SO74253_222,ce37f69a-3924-4735-a059-68ab10c314f3,1/21/2009 9:20,1/21/2009 9:32,3.271000013,-26.80804454,153.1356791,10,1/21/2009 9:29
11013_SO74908_222,2e32fd69-5af7-4e5a-9a05-f381779f2e47,1/20/2009 18:17,1/20/2009 18:17,0,44.54981995,-122.9011078,0,1/20/2009 18:17
11086_SO73610_222,2efd9ed2-1652-494e-a2a2-419b9d2f5510,1/20/2009 6:48,1/20/2009 6:48,0,34.01581955,-118.4951477,0,1/20/2009 6:48
11074_SO54893_222,5eb433d2-e292-4aa6-9b8a-a5457973ef85,1/19/2009 9:41,1/19/2009 10:14,15.731,-31.94868995,115.945391,10,1/19/2009 10:10
11086_SO73610_222,14d217b5-6f71-4e03-a33d-457e613336b8,1/18/2009 15:07,1/18/2009 15:08,0.390999999,34.01051603,-118.4900709,9.399999619,1/18/2009 15:08
11056_SO59194_222,744d629c-2aa8-437e-abe0-2793872d7118,1/17/2009 23:02,1/17/2009 23:03,0.264000002,-25.27802849,133.7850901,8,1/17/2009 23:03
11013_SO74908_222,d3087a08-f006-4f5c-8827-20aa529636b1,1/16/2009 11:28,1/16/2009 11:29,0.251000006,44.56712675,-122.9049635,9.899999619,1/16/2009 11:28
11080_SO60764_222,3f2f893e-3a74-430b-aa74-4691bf3b3d48,1/16/2009 0:19,1/16/2009 0:44,7.892000034,-31.93926475,115.8657499,9.899999619,1/16/2009 0:42
11013_SO74908_222,a4874ebf-9cfa-4b90-aa91-369c7d6b02d3,1/15/2009 15:02,1/15/2009 15:03,0.351999994,44.54155769,-122.9041824,9.100000381,1/15/2009 15:02
11086_SO73610_222,0b1b126a-515f-4ef2-ae97-e15d265fd6a0,1/14/2009 23:47,1/14/2009 23:48,0.185000002,34.04389801,-118.4961548,7.599999905,1/14/2009 23:47
11086_SO73610_222,4d91db11-424d-4098-9587-ae00f0143fb3,1/14/2009 5:15,1/14/2009 5:15,0.191,34.02706909,-118.4929733,7.599999905,1/14/2009 5:15
11066_SO66656_222,344f8a6b-5196-49df-a15c-53bcdce823ee,1/13/2009 14:16,1/13/2009 14:41,7.304000014,44.56038819,-122.9048269,9.899999619,1/13/2009 14:33
11086_SO73610_222,d7c96bdf-a362-4bf2-84f5-7e81a6924c23,1/12/2009 16:22,1/12/2009 16:22,0,34.00905991,-118.5010605,0,1/12/2009 16:22
11029_SO57294_222,0c9b23bb-e0c3-4105-ba77-2acfd3fbca8d,1/12/2009 13:36,1/12/2009 13:59,5.016999997,-36.75091647,144.2973744,9.899999619,1/12/2009 13:52
11045_SO55973_222,f74e8dc3-057c-4b26-b26f-3cbb6a5ecc48,1/11/2009 23:45,1/12/2009 0:15,7.970000026,-33.95532516,151.2188869,10,1/11/2009 23:55
11086_SO73610_222,8ede9954-e654-4b1f-9b92-f537250c50e7,1/11/2009 19:41,1/11/2009 19:42,0.159000002,34.01746368,-118.4754181,6.300000191,1/11/2009 19:41
11074_SO54893_222,e417d552-a3e3-4071-b1ec-b9ef37e30506,1/10/2009 18:40,1/10/2009 19:51,14.82200004,-31.9458546,115.9431698,10,1/10/2009 19:37
11051_SO74253_222,3566fe48-9834-4995-a768-6704c8c95ef1,1/10/2009 4:49,1/10/2009 5:04,3.827000021,-26.79998857,153.1176375,9.899999619,1/10/2009 4:53
11013_SO74908_222,33c4f50e-e79f-48e7-ae2c-0aac64c712cc,1/9/2009 9:45,1/9/2009 9:45,0,44.56135178,-122.9109192,0,1/9/2009 9:45
11066_SO66656_222,6ca1d64f-bf36-47bb-ad50-af8c0bdb8738,1/7/2009 11:58,1/7/2009 12:18,7.561000019,44.54749063,-122.9182199,10,1/7/2009 12:02
11013_SO74908_222,50f05f88-2aa1-49ac-a0df-833f361ebde4,1/7/2009 3:53,1/7/2009 3:53,0,44.54944992,-122.9104233,0,1/7/2009 3:53
11086_SO73610_222,e23b230b-f865-4ec5-a16b-20653218c403,1/6/2009 22:35,1/6/2009 22:35,0.188000001,34.03039074,-118.5069561,5.5,1/6/2009 22:35
11080_SO60764_222,84a98f67-1b81-4871-9f51-523dd5240988,1/6/2009 22:23,1/6/2009 22:51,6.197000034,-31.95061608,115.8633507,9.899999619,1/6/2009 22:39
11013_SO74908_222,8606508b-faf5-4fb5-b29d-5c75a4fd771c,1/6/2009 16:14,1/6/2009 16:14,0,44.55099106,-122.9066315,0,1/6/2009 16:14
11013_SO74908_222,ac7c66bc-9241-4d3b-8660-f5497a711005,1/5/2009 17:10,1/5/2009 17:17,1.62700001,44.53893254,-122.8844384,9.699999809,1/5/2009 17:12
11056_SO59194_222,af340462-8a44-4572-9820-33c2e4ea7bf7,1/5/2009 8:39,1/5/2009 8:57,5.16600001,-25.28435748,133.8102096,9.800000191,1/5/2009 8:40
11051_SO74253_222,50864b1e-da48-4517-8689-3936c7514d7d,1/3/2009 17:15,1/3/2009 17:31,4.364,-26.8044595,153.1128347,9.899999619,1/3/2009 17:23
11086_SO73610_222,1ba9259c-d9df-4e05-9d0e-0d6356208006,1/3/2009 15:49,1/3/2009 15:49,0,34.02856064,-118.4866562,0,1/3/2009 15:49
11029_SO57294_222,0288e049-8900-42c3-9223-0031753b2a5f,1/3/2009 13:55,1/3/2009 14:57,16.75400001,-36.76701238,144.2659993,10,1/3/2009 14:55
11013_SO74908_222,a6692d3c-e8fa-40eb-9692-a137ad23d0c0,1/1/2009 17:23,1/1/2009 17:27,1.023999993,44.54346913,-122.8789294,9.600000381,1/1/2009 17:26
11086_SO73610_222,eb475aa0-b229-464c-bac4-a706b3c9796c,1/1/2009 10:39,1/1/2009 10:39,0,34.04045105,-118.486618,0,1/1/2009 10:39
11066_SO66656_222,948d23e5-b721-4316-8575-65e0c8eaf884,1/1/2009 8:42,1/1/2009 8:51,3.114000004,44.54151957,-122.9043974,10,1/1/2009 8:48
11013_SO74908_222,a6fbd177-639d-4333-a7ee-67561da44ddc,12/31/2008 18:50,12/31/2008 18:52,0.450999999,44.55961445,-122.9047503,9.600000381,12/31/2008 18:51
11074_SO54893_222,35067399-bc0a-4702-a9a5-8a29801b8775,12/31/2008 17:28,12/31/2008 19:22,14.22200005,-31.96022872,115.9428995,10,12/31/2008 18:05
11045_SO55973_222,2976dc18-2091-4d3c-9ab3-cfab13c660b5,12/30/2008 21:08,12/30/2008 21:53,9.861000028,-33.96936634,151.2330464,10,12/30/2008 21:53
11013_SO74908_222,23e91f32-7545-4ae4-a1c7-aef668e389af,12/30/2008 10:26,12/30/2008 10:31,1.018000003,44.56113355,-122.8947859,9.699999809,12/30/2008 10:28
11086_SO73610_222,f674655b-9b90-477c-8360-f552a2426681,12/30/2008 6:11,12/30/2008 6:11,0,34.01766968,-118.470253,0,12/30/2008 6:11
11086_SO73610_222,658c25e3-6469-4ddc-90e7-5473f0839c11,12/27/2008 20:06,12/27/2008 20:09,1.028000001,34.03050156,-118.4874532,8.699999809,12/27/2008 20:07
11086_SO73610_222,513ab6ba-79cc-48b9-951e-e82397f37ec3,12/26/2008 18:23,12/26/2008 18:25,0.630000006,34.01244005,-118.4797935,9.899999619,12/26/2008 18:24
11029_SO57294_222,1eff116a-f6f7-4b71-a86a-a882fcc41be1,12/26/2008 7:24,12/26/2008 8:00,11.55100001,-36.75264682,144.2751508,10,12/26/2008 7:32
11080_SO60764_222,af414209-0082-4f3e-86e3-903c653f5196,12/25/2008 1:31,12/25/2008 3:26,18.77400008,-31.95624184,115.8563421,10,12/25/2008 3:18
11013_SO74908_222,13d91be1-d7ed-4561-a90f-fa2d72ec6cc7,12/24/2008 6:54,12/24/2008 6:57,0.568000002,44.52542901,-122.8959999,9.699999809,12/24/2008 6:57
11074_SO54893_222,b4b9ee3f-076c-44e1-8a85-d292f53f153a,12/24/2008 6:54,12/24/2008 9:06,18.18500005,-31.96131904,115.937024,10,12/24/2008 8:11
11045_SO55973_222,d4a64fdb-88e0-40eb-bbee-e389d0c29dee,12/23/2008 20:59,12/23/2008 21:42,10.24900005,-33.9520556,151.225877,9.899999619,12/23/2008 21:05
11086_SO73610_222,64f7c1df-e7dc-4bb8-9eb8-526eef0ecbed,12/23/2008 11:36,12/23/2008 11:38,1.020000003,34.04608536,-118.4878221,9.100000381,12/23/2008 11:37
11066_SO66656_222,4e5c2f5b-9c5e-40a1-bd32-9250fd5f1d8e,12/22/2008 12:02,12/22/2008 12:22,6.955000013,44.54088045,-122.88079,9.899999619,12/22/2008 12:10
11013_SO74908_222,defec62f-c4c5-4f3d-afcd-46441665d658,12/22/2008 5:23,12/22/2008 5:23,0,44.54875946,-122.9061966,0,12/22/2008 5:23
11086_SO73610_222,bcdc383f-f591-435f-92ce-19d1dee5a53d,12/22/2008 0:23,12/22/2008 0:23,0,34.02592087,-118.4981308,0,12/22/2008 0:23
11051_SO74253_222,5925123d-4eba-4019-abe7-a26834dfc378,12/21/2008 10:10,12/21/2008 10:17,2.807000028,-26.79442692,153.1262605,9.899999619,12/21/2008 10:12
11086_SO73610_222,02f46c5e-6986-4b5d-9a81-33f2f9642be6,12/20/2008 15:25,12/20/2008 15:25,0.215999998,34.031884,-118.5062057,7.400000095,12/20/2008 15:25
11013_SO74908_222,1e685dba-0ffb-4eaa-9fb1-e3506c3a9115,12/19/2008 21:45,12/19/2008 21:45,0,44.5485611,-122.8781815,0,12/19/2008 21:45
11080_SO60764_222,b3e2344e-9dde-43dd-b1b9-c4224c806386,12/19/2008 14:55,12/19/2008 15:35,10.93400002,-31.94944882,115.8731914,10,12/19/2008 15:17
11029_SO57294_222,beb89303-5749-44a9-b662-e284852f1f49,12/18/2008 21:23,12/18/2008 22:02,9.026000025,-36.75725501,144.2903839,10,12/18/2008 21:35
11056_SO59194_222,8c48d183-20f8-419f-82cc-e3538b3a9925,12/18/2008 3:35,12/18/2008 3:42,2.576000005,-25.28812332,133.7942512,9.899999619,12/18/2008 3:36
11013_SO74908_222,4c3c8cb1-ccc3-4950-9306-f713e788f236,12/18/2008 1:09,12/18/2008 1:09,0,44.56238174,-122.8934479,0,12/18/2008 1:09
11013_SO74908_222,59a570ee-16c1-4fa5-9b09-ce442d80a1d9,12/16/2008 13:17,12/16/2008 13:17,0,44.54121017,-122.8948135,0,12/16/2008 13:17
11086_SO73610_222,6e47bb69-5700-4f14-a07c-e0c3f1b8c514,12/16/2008 6:47,12/16/2008 6:53,2.216000006,34.04032752,-118.5061672,9.899999619,12/16/2008 6:52
11045_SO55973_222,257cd96b-8903-40f0-8724-a28f75c771d6,12/16/2008 4:37,12/16/2008 5:30,8.528000036,-33.9673706,151.227317,10,12/16/2008 4:42
11066_SO66656_222,e6dd8e20-05a8-4051-bc58-8a3c6f53d9f5,12/15/2008 22:33,12/15/2008 22:38,1.654000003,44.53248096,-122.9006282,10,12/15/2008 22:37
11086_SO73610_222,4afd359a-6784-4c6e-b219-aab52625fab2,12/15/2008 2:46,12/15/2008 2:49,1.038999993,34.02385712,-118.486337,9.399999619,12/15/2008 2:48
11074_SO54893_222,9ebdfe35-4b2f-421a-bb47-ad30afeb8208,12/14/2008 3:15,12/14/2008 10:48,21.47400013,-31.94590998,115.9157312,10,12/14/2008 9:19
11051_SO74253_222,17e50307-8106-4b5d-acca-6d6f977b41cb,12/13/2008 6:26,12/13/2008 6:47,5.382999995,-26.79398516,153.1288808,9.899999619,12/13/2008 6:43
11066_SO66656_222,2787499f-91b4-46f5-840b-f70c8190a87b,12/11/2008 20:04,12/11/2008 20:17,4.528999992,44.52877897,-122.9054629,9.800000191,12/11/2008 20:14
11013_SO74908_222,d627a435-f951-45b3-8c72-eb33da59c464,12/11/2008 5:13,12/11/2008 5:13,0,44.54434967,-122.8879929,0,12/11/2008 5:13
11086_SO73610_222,6bbf26a2-b646-4582-ab01-486facae17fa,12/10/2008 16:13,12/10/2008 16:16,0.848000001,34.00454692,-118.493772,9.899999619,12/10/2008 16:13
11080_SO60764_222,9b6536d3-e4db-4b21-beb9-9c564b7107d1,12/10/2008 8:48,12/10/2008 8:58,2.621999996,-31.95164562,115.8870667,9.800000191,12/10/2008 8:54
11056_SO59194_222,57dd1e94-a239-4514-9355-c80107cef2a3,12/8/2008 8:06,12/8/2008 8:23,5.619000014,-25.28688801,133.7687881,9.800000191,12/8/2008 8:12
11029_SO57294_222,693ecc75-8c49-465d-91ab-833a948894d7,12/8/2008 7:45,12/8/2008 8:43,13.70100002,-36.76225886,144.2616905,10,12/8/2008 8:06
11045_SO55973_222,70c6517f-9967-4d9a-b4d9-99907e70eb99,12/7/2008 20:15,12/7/2008 21:15,16.27200006,-33.99452472,151.2256323,10,12/7/2008 20:32
11013_SO74908_222,2c8537d9-1b10-4823-a6f6-660aa0836f86,12/6/2008 0:55,12/6/2008 0:55,0,44.56095123,-122.8970566,0,12/6/2008 0:55
11074_SO54893_222,f8a58f52-f0c8-4054-940c-fb279243c1a7,12/5/2008 20:38,12/5/2008 21:19,9.393000026,-31.95750234,115.930247,9.899999619,12/5/2008 21:18
11086_SO73610_222,d1ac53e8-376b-46d3-9f94-30c5428f6b86,12/5/2008 1:11,12/5/2008 1:16,1.012000006,34.03762143,-118.4824445,9.100000381,12/5/2008 1:13
11066_SO66656_222,88127152-24af-43cf-bd27-b1712bc24b8b,12/4/2008 16:27,12/4/2008 17:08,14.93900004,44.54932376,-122.9135949,10,12/4/2008 16:39
11029_SO57294_222,9f992714-c06d-424b-922c-faaa319b0ffd,12/3/2008 12:36,12/3/2008 13:15,8.476000025,-36.76530933,144.2722625,9.899999619,12/3/2008 13:08
